ts_ms,l_upd_us,l_bid,l_ask,l_bid_sz,l_ask_sz,l_cum_bid_1bps,l_cum_bid_5bps,l_cum_bid_10bps,l_cum_ask_1bps,l_cum_ask_5bps,l_cum_ask_10bps,b_bid,b_ask,b_bid_sz,b_ask_sz
1788585316954,1788585316844106,79540.9,79541.0,0.00164,0.03932,211705.47,3016917.32,7819028.0,369204.59,3148869.75,8073407.58,79560.0,79560.01,12.3743,0.54153
1788585317213,1788585316844106,79540.9,79541.0,0.00164,0.03932,211705.47,3016917.32,7819028.0,369204.59,3148869.75,8073407.58,79560.0,79560.01,12.37423,0.54043
1788585317460,1788585317402519,79540.9,79541.0,0.00164,0.03927,215111.9,3014357.02,7816467.71,419135.74,3192834.38,8117372.21,79560.0,79560.01,12.25314,0.66657
1788585317705,1788585317649557,79540.9,79541.0,0.00164,0.06285,37263.96,2838148.2,7640258.89,420195.97,3193894.61,8118432.44,79560.0,79560.01,12.25063,0.83534
1788585317965,1788585317804308,79540.9,79541.0,0.00164,0.22,37263.96,2851825.97,7653936.66,432675.16,3206373.8,8130911.63,79560.0,79560.01,12.25001,0.83534
1788585318208,1788585318122955,79540.9,79541.0,0.00164,0.63543,37263.96,2851825.97,7653768.16,465718.37,3239417.01,8163954.85,79560.0,79560.01,12.25001,0.83534
1788585318452,1788585318407894,79540.9,79541.0,0.00178,0.62561,37275.09,2865435.35,7667546.05,464937.78,3238636.42,8163174.26,79560.0,79560.01,12.2533,1.65429
1788585318712,1788585318584766,79540.9,79541.0,0.00178,0.63561,37176.47,2868624.5,7670735.2,465273.59,3238972.23,8163510.07,79560.0,79560.01,12.22567,1.22029
1788585318957,1788585318869631,79537.8,79537.9,0.0002,0.01324,60643.44,3509638.49,8246749.14,402969.09,3000974.3,7946458.0,79560.0,79560.01,12.23181,1.22036
1788585319202,1788585319063343,79537.8,79537.9,0.0002,0.01343,59944.36,3508939.4,8246050.06,427942.78,3025948.0,7971431.7,79560.0,79560.01,12.23181,1.64526
1788585319461,1788585319391410,79537.8,79537.9,0.0002,0.01369,61643.96,3510213.43,8247324.08,410996.63,2999848.47,7945332.17,79560.0,79560.01,12.23595,1.64526
1788585319705,1788585319655555,79537.8,79537.9,6e-05,0.01283,61632.83,3496604.05,8233714.7,411723.62,3000575.45,7946059.15,79560.0,79560.01,12.23595,1.47656
1788585319962,1788585319875197,79537.8,79537.9,6e-05,0.00336,61632.83,3496604.05,8233714.7,410980.73,2999832.57,7945316.27,79560.0,79560.01,12.23565,1.47656
1788585320210,1788585320134153,79533.8,79537.9,0.02545,0.00336,298945.89,3777479.21,8483288.46,301565.71,2890427.89,7835911.59,79560.0,79560.01,12.23464,1.47656
1788585320454,1788585320384825,79533.8,79537.9,0.02545,0.00336,298945.88,3777479.2,8483288.45,301565.71,2890427.88,7835911.58,79560.0,79560.01,12.23464,1.47656
1788585320700,1788585320644621,79533.8,79537.9,0.02545,0.00398,298945.88,3777479.2,8483288.45,360689.03,2949551.2,7895034.91,79560.0,79560.01,12.23391,1.47563
1788585320960,1788585320807822,79533.8,79537.9,0.02545,0.00398,298945.88,3778478.82,8484288.07,360689.03,2949551.2,7895034.91,79560.0,79560.01,12.23448,1.11242
1788585321204,1788585321145342,79533.8,79537.9,0.02545,0.00106,298945.9,3778478.84,8484288.09,301382.78,2890244.95,7835728.65,79560.0,79560.01,12.23757,1.11249
1788585321463,1788585321404874,79533.8,79537.9,0.02545,0.00173,298945.9,3778478.84,8484288.09,301436.07,2890298.24,7835781.94,79560.0,79560.01,12.23757,1.11249
1788585321707,1788585321614186,79533.8,79537.9,0.35661,0.00173,292564.97,3772097.91,8477907.16,350749.9,2939612.08,7885095.78,79560.0,79560.01,12.23757,1.11249
1788585321955,1788585321808777,79533.8,79537.9,0.35661,0.00191,292564.97,3772097.91,8477907.16,301737.53,2890599.71,7836083.41,79560.0,79560.01,12.23757,1.11249
1788585322200,1788585322091041,79533.8,79537.9,0.35661,0.00191,292564.97,3772097.91,8477907.16,301727.19,2890589.37,7836073.07,79560.0,79560.01,12.23678,1.11249
1788585322459,1788585322336112,79533.8,79537.9,0.35657,0.00186,292561.79,3778061.51,8483870.76,326696.12,2921524.86,7867008.56,79560.0,79560.01,12.23678,1.11249
1788585322700,1788585322570192,79533.7,79537.9,0.14224,0.00186,264202.42,3749702.14,8455511.39,375509.39,2970338.13,7915821.83,79560.0,79560.01,12.23753,1.11249
1788585322961,1788585322872159,79533.7,79537.9,0.14224,0.00181,264202.42,3749702.14,8455511.39,375505.41,2970334.16,7915817.86,79560.0,79560.01,12.23686,1.11256
1788585323202,1788585323003739,79533.7,79537.9,0.14224,0.00181,266787.86,3752287.58,8458096.83,350532.51,2945361.25,7890844.96,79560.0,79560.01,12.23686,1.11256
1788585323449,1788585323407898,79533.8,79537.9,0.00056,0.00181,266832.4,3752332.12,8458141.37,350532.51,2945361.25,7890844.96,79560.0,79560.01,12.23686,1.11256
1788585323708,1788585323649444,79533.8,79537.9,0.00056,0.00176,266832.4,3752332.12,8458141.37,326688.13,2921516.87,7867000.58,79560.0,79560.01,12.23686,1.11151
1788585323952,1788585323719752,79533.8,79537.9,0.00056,0.00176,266832.4,3752332.12,8458141.37,301715.26,2896544.0,7842027.71,79560.0,79560.01,12.23686,1.11088
1788585324200,1788585324071852,79533.8,79537.9,0.00056,0.00176,266832.4,3752332.12,8458141.37,386080.68,2980909.42,7926393.12,79560.0,79560.01,12.23686,1.11088
1788585324463,1788585324394791,79533.8,79537.9,0.00056,0.00171,266832.4,3752332.12,8458141.37,386126.01,2980905.43,7926389.13,79560.0,79560.01,12.23393,1.11058
1788585324707,1788585324457944,79533.8,79537.9,0.00056,0.00171,266832.4,3752332.12,8458141.37,361153.14,2955932.56,7901416.26,79560.0,79560.01,12.23344,1.11058
1788585324965,1788585324905124,79533.8,79537.9,0.00056,0.0017,266832.4,3752332.12,8458141.37,361152.34,2955931.76,7901415.47,79560.0,79560.01,12.23344,1.11058
1788585325211,1788585325130879,79533.8,79537.9,0.00056,0.0017,267627.73,3753127.45,8458936.7,361201.66,2955931.76,7901415.47,79560.0,79560.01,12.23344,1.11058
1788585325455,1788585325319812,79533.8,79537.9,0.00056,0.00165,266832.4,3752332.12,8458141.37,301805.14,2896535.24,7842018.94,79560.0,79560.01,12.23251,1.11058
1788585325700,1788585325649518,79534.6,79536.1,0.41914,0.01,253142.3,3775218.12,8486274.01,202799.41,2980257.93,7768263.22,79560.0,79560.01,12.23251,1.11058
1788585325962,1788585325880527,79536.0,79536.1,0.0002,0.0016,64870.91,3403964.43,8174161.16,150856.34,2928065.1,7396791.53,79560.0,79560.01,12.2338,1.11058
1788585326208,1788585326066345,79536.0,79536.1,0.0002,0.00098,64882.04,3403975.57,8174172.3,150807.03,2928015.79,7396742.22,79560.0,79560.01,12.2338,1.11058
1788585326455,1788585326279351,79536.0,79536.1,0.0002,0.00093,64882.04,3508869.83,8487246.0,150803.05,2928011.81,7710690.75,79560.0,79560.01,12.23512,1.11058
1788585326699,1788585326515396,79536.0,79536.1,0.0002,0.00093,64086.71,3508074.5,8486450.66,150803.05,2928011.81,7710690.75,79560.0,79560.01,12.23512,1.11058
1788585326961,1788585326907638,79539.7,79539.8,0.0002,0.15716,59174.2,3473485.69,8199990.48,381700.58,3172370.25,8002694.09,79560.0,79560.01,12.23512,1.11058
1788585327210,1788585327113300,79539.7,79539.8,0.0002,0.15616,35418.3,3449729.79,8176234.58,381631.39,3172301.05,8002624.89,79560.0,79560.01,12.23512,1.10965
1788585327457,1788585327314519,79539.7,79539.8,0.0002,0.15616,35418.3,3457100.2,8183605.0,381631.39,3179661.58,8009985.41,79560.0,79560.01,12.23512,1.10965
1788585327702,1788585327616230,79539.7,79539.8,0.0002,0.15616,35473.18,3459799.37,8186304.16,381641.73,3179671.92,8009995.75,79560.0,79560.01,12.2414,1.06297
1788585327963,1788585327866872,79539.7,79539.8,0.0002,0.15616,36268.51,3460594.7,8187099.5,353199.09,3151229.28,7981553.11,79560.0,79560.01,12.24105,1.06297
1788585328206,1788585328156555,79539.7,79539.8,0.0002,0.30842,1272.53,3398265.01,8124769.81,380436.1,3178466.29,8008790.12,79560.0,79560.01,12.23125,1.76248
1788585328452,1788585328373701,79536.0,79539.6,0.00118,0.12201,35052.9,3455758.17,8434134.33,420802.77,3215726.41,8046050.25,79560.0,79560.01,12.23376,1.76248
1788585328713,1788585328655524,79539.2,79539.3,0.0002,0.119,31209.29,3432624.94,8154207.1,419196.47,3203395.98,8014804.93,79560.0,79560.01,12.23376,1.76248
1788585328957,1788585328832235,79539.1,79539.4,0.0002,0.18863,31208.49,3467471.75,8181403.68,349732.26,3133892.78,7975039.39,79560.0,79560.01,12.23376,1.59357
1788585329201,1788585329133187,79539.1,79539.4,0.0002,0.18858,31208.49,3467471.75,8181403.68,300119.34,3084279.87,7925426.47,79560.0,79560.01,12.23376,1.59357
1788585329448,1788585329381693,79539.1,79539.3,0.0002,0.01,31208.49,3467471.75,8181403.68,358755.94,3142955.44,7954364.39,79560.0,79560.01,12.23376,1.59357
1788585329708,1788585329552168,79539.1,79539.4,0.0002,0.18858,31208.49,3467471.75,8181403.68,358009.86,3142160.05,7983306.66,79560.0,79560.01,12.23388,1.59343
1788585329954,1788585329813692,79539.1,79539.3,0.0002,0.01,31208.49,3467471.75,8181403.68,358745.6,3142945.1,7954354.05,79560.0,79560.01,12.23388,1.59343
1788585330213,1788585330128394,79540.1,79540.2,0.0002,0.06871,30804.48,2963039.92,8180481.24,264970.71,3049134.91,7879458.75,79560.0,79560.01,12.27664,1.10203
1788585330458,1788585330384838,79540.1,79540.2,0.0002,0.06871,2019.37,2942843.82,8160285.14,336912.54,3121076.74,7951400.58,79560.0,79560.01,12.27889,1.10203
1788585330700,1788585330645090,79540.1,79540.3,0.0002,0.1861,32590.28,2969517.89,8186959.22,336720.16,3119884.33,7950208.17,79560.0,79560.01,12.27889,1.10203
1788585330961,1788585330872018,79540.1,79540.3,0.0002,0.1861,32590.28,2969517.89,8186959.22,336740.84,3119905.01,7950228.85,79560.0,79560.01,12.27889,1.10203
1788585331205,1788585330907356,79540.1,79540.3,0.0002,0.1861,32590.28,2969517.89,8186959.22,336740.84,3119905.01,7950228.85,79560.0,79560.01,12.27796,1.10203
1788585331450,1788585331337508,79540.1,79540.2,0.0002,0.03901,32590.28,2968722.57,8186163.9,285488.35,3065545.96,7895869.79,79560.0,79560.01,12.27796,1.10175
1788585331708,1788585331632430,79540.1,79540.2,0.0002,0.03901,32590.28,2968722.57,8186163.9,285488.35,3066556.33,7896880.16,79560.0,79560.01,12.27796,1.10175
1788585331953,1788585331838801,79540.1,79540.2,0.0002,0.03901,32590.28,2969517.89,8186959.22,360749.44,3141817.41,7972141.25,79560.0,79560.01,12.27796,1.08175
1788585332213,1788585332102751,79540.1,79540.2,0.0002,0.03901,32590.28,2969517.89,8186959.22,310461.98,3091529.95,7921853.78,79560.0,79560.01,12.27796,1.08364
1788585332458,1788585332346679,79540.1,79540.2,0.0002,0.03896,32590.28,2969517.89,8186959.22,310458.0,3084155.11,7914478.94,79560.0,79560.01,12.27769,1.08364
1788585332707,1788585332553944,79540.1,79540.2,0.0002,0.03896,32590.28,2968722.57,8186163.9,285484.38,3059181.48,7889505.32,79560.0,79560.01,12.27769,1.08364
1788585332951,1788585332867880,79540.1,79540.3,0.0002,0.1861,33385.6,2969517.9,8186959.22,392028.15,3168807.97,7999131.8,79560.0,79560.01,12.27769,1.08168
1788585333210,1788585333004008,79540.1,79540.3,0.0002,0.1861,33385.6,2969517.9,8186959.22,417001.8,3193781.62,8024105.46,79560.0,79560.01,12.27769,1.08367
1788585333451,1788585333377282,79540.1,79540.3,0.0002,0.1861,32590.28,2968722.57,8186163.9,417001.8,3193781.62,8024105.46,79560.0,79560.01,12.27769,1.08189
1788585333709,1788585333610655,79537.2,79540.3,0.38116,0.1861,34436.14,3520159.14,8498535.31,449070.57,3225850.39,8056174.23,79560.0,79560.01,12.27467,1.08189
1788585333956,1788585333890775,79540.2,79540.3,0.0002,0.1861,32256.22,2997891.04,8217638.67,448820.91,3225600.73,8055924.57,79560.0,79560.01,12.27091,1.08189
1788585334199,1788585334115615,79533.4,79540.3,0.03951,0.1861,256282.82,3778663.52,8487362.5,449070.1,3233220.73,8063544.56,79560.0,79560.01,12.27091,1.06189
1788585334457,1788585334376359,79533.7,79540.3,0.00286,0.1861,259351.23,3781731.93,8490430.91,449070.1,3233220.73,8063544.57,79560.0,79560.01,12.27098,1.08884
1788585334699,1788585334604477,79533.7,79540.3,0.00286,0.1861,259351.23,3781731.93,8490262.4,449070.39,3233221.02,8063544.86,79560.0,79560.01,12.27098,1.08884
1788585334962,1788585334856152,79533.7,79540.3,0.00286,0.1861,259351.23,3781731.93,8490430.92,449060.05,3233210.68,8063534.52,79560.0,79560.01,12.27098,1.08884
1788585335208,1788585335096353,79533.7,79540.3,0.00286,0.1861,259351.24,3781731.93,8490430.92,449060.05,3233210.68,8063534.52,79560.0,79560.01,12.27098,1.08884
1788585335451,1788585335342474,79533.7,79540.3,0.00286,0.1861,259351.24,3781731.93,8490430.92,449060.05,3233210.68,8063534.52,79560.0,79560.01,12.22377,1.08884
1788585335712,1788585335648350,79533.7,79536.2,0.00286,0.01,259351.24,3781731.93,8490430.92,99295.07,2972338.46,7755017.4,79560.0,79560.01,12.22377,1.08894
1788585335957,1788585335885459,79536.1,79536.2,0.0002,0.01,30756.1,3513058.37,8491434.55,104553.75,2962709.82,7745388.76,79560.0,79560.01,12.22377,1.08894
1788585336200,1788585336050889,79536.1,79536.2,0.0002,0.01014,30756.1,3513058.37,8491434.55,104564.89,2962720.95,7745399.9,79560.0,79560.01,12.2237,1.08894
1788585336459,1788585336335704,79536.1,79536.2,0.0002,0.01014,30756.1,3511727.08,8490103.27,104564.89,2965361.09,7748040.04,79560.0,79560.01,12.2237,1.08894
1788585336705,1788585336524440,79536.1,79536.2,0.0002,0.00943,30756.1,3511727.08,8490103.27,104508.42,2965304.62,7747983.56,79560.0,79560.01,12.2237,1.08894
1788585336951,1788585336857716,79536.1,79536.2,0.0002,0.00929,30756.1,3511727.08,8490103.27,104497.28,2965293.49,7747972.43,79560.0,79560.01,12.2237,1.08894
1788585337212,1788585337157015,79540.2,79540.3,0.0002,0.1861,7981.97,2969979.82,8189727.47,424857.01,3209007.64,8039331.48,79560.0,79560.01,12.26998,1.08894
1788585337457,1788585337259232,79540.2,79540.3,0.0002,0.1861,7981.97,2973876.66,8193624.31,371679.21,3155829.84,7986153.67,79560.0,79560.01,12.26998,1.08801
1788585337702,1788585337637436,79540.2,79540.3,0.0002,0.1961,7981.97,2973876.66,8193624.31,372484.95,3156635.58,7986959.41,79560.0,79560.01,12.26494,1.08801
1788585337962,1788585337862513,79540.2,79540.3,0.0002,0.1961,7981.97,2973876.66,8193624.31,372484.95,3156635.58,7986959.41,79560.0,79560.01,12.26494,1.08801
1788585338205,1788585338104653,79540.2,79540.3,0.0002,0.1861,7981.97,2973876.66,8193624.31,396673.54,3180824.17,8011148.01,79560.0,79560.01,12.26494,1.08801
1788585338464,1788585338399297,79540.2,79540.3,0.0002,0.1861,7932.66,2973827.35,8193575.0,396673.54,3180824.17,8011148.01,79560.0,79560.01,12.26494,1.08801
1788585338709,1788585338656298,79540.2,79540.3,0.0002,0.1861,7932.66,2973827.35,8193575.0,452449.59,3236600.21,8066924.05,79560.0,79560.01,12.26494,1.09376
1788585338954,1788585338666535,79540.2,79540.3,0.0002,0.1861,7981.97,2973876.66,8193624.31,452449.59,3236600.21,8066924.05,79560.0,79560.01,12.26494,1.07376
1788585339211,1788585339152693,79540.2,79540.3,0.0002,0.1861,23666.7,2989561.4,8209309.04,427475.93,3211626.56,8041950.39,79560.0,79560.01,12.26615,1.07376
1788585339457,1788585339172973,79540.2,79540.3,0.0002,0.1861,23666.7,2989561.4,8209309.04,427475.93,3204255.75,8034579.58,79560.0,79560.01,12.26522,1.07376
1788585339699,1788585339561558,79540.2,79540.3,0.0002,0.1861,8638.11,2973961.03,8193708.68,395677.77,3204277.79,8034601.62,79560.0,79560.01,12.26522,1.07369
1788585339962,1788585339715804,79540.2,79540.3,0.0002,0.1961,8638.11,2973961.03,8193708.68,340697.14,3149297.15,7979620.99,79560.0,79560.01,12.26522,1.07369
1788585340207,1788585340100502,79540.2,79540.3,0.0002,0.1961,8638.11,2942152.19,8161899.84,340712.71,3149312.73,7979636.57,79560.0,79560.01,12.26522,1.07369
1788585340463,1788585340404113,79540.2,79540.3,0.0002,0.1961,7981.97,2973936.33,8193683.97,390305.95,3198905.97,8029229.8,79560.0,79560.01,12.26522,1.02369
1788585340708,1788585340556649,79540.2,79540.3,0.0002,0.1861,7981.97,2973936.33,8193683.97,398243.69,3175023.51,8005347.34,79560.0,79560.01,12.26522,1.02369
1788585340951,1788585340881216,79540.2,79540.3,0.00078,0.1861,8028.1,2968816.34,8188563.98,398243.69,3206843.47,8037167.3,79560.0,79560.01,12.26522,1.02358
1788585341212,1788585341111036,79540.2,79540.3,0.00078,0.18624,8028.1,2971412.91,8191160.55,339936.84,3148536.62,7978860.45,79560.0,79560.01,12.26522,1.02365
1788585341459,1788585341317998,79540.2,79540.3,0.00078,0.18619,8028.1,2971412.91,8191160.55,339932.86,3148532.64,7978856.48,79560.0,79560.01,12.26522,1.02365
1788585341707,1788585341654123,79540.2,79540.3,0.00078,0.18619,8028.1,2971412.91,8191160.55,339932.86,3148532.64,7978856.48,79560.0,79560.01,12.26313,1.02365
1788585341950,1788585341870409,79540.2,79540.3,0.00078,0.19619,8028.1,2971412.91,8191160.55,399128.26,3207728.04,8038051.87,79560.0,79560.01,12.26313,1.00272
1788585342208,1788585342152270,79540.2,79540.3,0.00078,0.19605,8028.1,2975309.75,8195057.4,399117.12,3175896.94,8006220.77,79560.0,79560.01,12.25989,1.00272
1788585342454,1788585342314393,79540.2,79540.3,0.00078,0.19605,8028.1,2971412.91,8191160.55,399117.12,3215087.49,8045411.32,79560.0,79560.01,12.25989,1.00272
1788585342701,1788585342512203,79540.2,79540.3,0.00078,0.19605,8028.1,2971412.91,8191160.55,399117.12,3215087.49,8045411.32,79560.0,79560.01,12.26191,1.00272
1788585342960,1788585342907986,79541.5,79543.9,0.0002,0.10267,25784.88,2790510.86,7263659.86,179743.82,4025069.03,9626849.95,79560.0,79560.01,12.59337,0.38709
1788585343204,1788585343148391,79543.8,79544.0,0.0002,0.22822,20301.77,2393224.36,7126244.64,461901.22,4310832.33,9912613.25,79560.0,79560.01,12.59326,0.38716
1788585343449,1788585343404425,79543.8,79544.0,0.0002,0.22822,20558.68,2393470.94,7126491.21,372475.35,4253226.25,9855007.17,79560.0,79560.01,12.59939,0.38716
1788585343709,1788585343588392,79543.8,79544.0,0.0002,0.22822,20558.68,2497988.32,7440280.26,348414.53,4229165.43,9830916.85,79560.0,79560.01,12.59846,0.38716
1788585343955,1788585343829497,79543.8,79544.0,0.0002,0.23822,20569.03,2497998.66,7440290.6,349220.31,4229971.21,9831722.63,79560.0,79560.01,12.59846,0.38716
1788585344202,1788585344112723,79543.8,79544.0,0.0002,0.23822,20569.03,2501895.79,7444187.73,349220.31,4229969.16,9831720.58,79560.0,79560.01,12.61102,0.35729
1788585344463,1788585344407925,79540.7,79544.0,0.00069,0.23822,39199.68,2885503.81,7602223.64,424047.49,4302178.28,9903929.7,79560.0,79560.01,12.61091,0.35729
1788585344707,1788585344632561,79540.6,79544.0,0.00016,0.22822,33631.45,2869382.7,7586102.54,421660.53,4302361.65,9904113.07,79560.0,79560.01,12.61023,0.35986
1788585344950,1788585344899314,79543.8,79544.0,0.00151,0.22822,1353.73,2477906.99,7420198.92,348507.53,4229208.65,9830960.07,79560.0,79560.01,12.61023,0.35986
1788585345212,1788585345093446,79543.8,79544.0,0.00151,0.22822,1403.04,2516080.1,7458372.03,373482.11,4254183.23,9855934.65,79560.0,79560.01,12.61023,0.35643
1788585345457,1788585345209882,79543.8,79544.0,0.00151,0.22822,17534.71,2740728.74,7683020.68,373482.11,4254183.23,9855934.65,79560.0,79560.01,12.62133,0.35643
1788585345704,1788585345646690,79543.8,79544.0,0.00151,0.22822,18233.85,2740633.16,7682925.1,424956.87,4305655.35,9907386.77,79560.0,79560.01,12.62133,0.35643
1788585345963,1788585345897118,79543.8,79544.0,0.00151,0.23822,18233.85,2740633.16,7682925.1,425752.31,4306450.79,9908182.21,79560.0,79560.01,12.73009,0.35643
1788585346207,1788585346109180,79543.8,79544.0,0.00151,0.23822,18233.85,2740633.16,7682925.1,430402.04,4311100.52,9912831.93,79560.0,79560.01,12.73336,0.35629
1788585346451,1788585346310202,79543.8,79544.0,0.00151,0.22822,17534.71,2740729.38,7683021.32,429606.6,4310305.08,9912036.49,79560.0,79560.01,12.72052,0.35629
1788585346711,1788585346442642,79543.8,79544.0,0.00151,0.22822,17534.71,2739934.03,7682225.96,429606.6,4310305.08,9912036.49,79560.0,79560.01,12.71959,0.35629
1788585346954,1788585346817882,79543.8,79544.0,0.00151,0.22822,17534.71,2739934.03,7682225.96,429606.6,4310304.8,9912036.21,79560.0,79560.01,12.70368,0.35879
1788585347201,1788585346927850,79543.8,79544.0,0.00151,0.22817,17534.71,2739934.03,7682225.96,429602.62,4310300.82,9912032.24,79560.0,79560.01,12.70368,0.35636
1788585347463,1788585346927850,79543.8,79544.0,0.00151,0.22817,17534.71,2739934.03,7682225.96,429602.62,4310300.82,9912032.24,79560.0,79560.01,12.70368,0.35636
1788585347708,1788585347653003,79543.8,79544.0,0.00151,0.04007,18233.85,2740633.17,7682925.1,388966.34,4269664.54,9871395.96,79560.0,79560.01,12.70368,0.29207
1788585347951,1788585347876787,79543.8,79544.0,0.00151,0.04007,17534.71,2739934.03,7682225.96,389665.58,4270363.78,9872095.2,79560.0,79560.01,12.70286,0.29207
1788585348210,1788585348056780,79543.8,79544.0,0.00151,0.04007,17534.71,2742549.8,7684841.73,414640.4,4260947.35,9862678.77,79560.0,79560.01,12.70286,0.29207
